event,eventLabel,eventDescription,startDate,endDate,location,casualties,prevWar,nextWar,largerConflict,largerConflictLabel,largerConflictDescription,warID,locationID,prevWarID,nextWarID,largerConflictID
http://www.wikidata.org/entity/Q152060,Cabinda Conflict,,1975-11-08T00:00:00Z,,http://www.wikidata.org/entity/Q168787,,,,http://www.wikidata.org/entity/Q12055176,Angolan Civil War,armed conflict in Angola between 1975 and 2002,Q152060,Q168787,,,Q12055176
http://www.wikidata.org/entity/Q107802,2003 invasion of Iraq,military invasion led by the United States,2003-03-20T00:00:00Z,2003-05-01T00:00:00Z,http://www.wikidata.org/entity/Q796,,,,http://www.wikidata.org/entity/Q545449,Iraq War,war which started on 20 March 2003,Q107802,Q796,,,Q545449
http://www.wikidata.org/entity/Q17507684,Military intervention against ISIL,military actions against Islamic State of Iraq and the Levant,2014-06-13T00:00:00Z,,http://www.wikidata.org/entity/Q189352,,,,http://www.wikidata.org/entity/Q178810,Syrian Civil War,ongoing multi-sided armed conflict in Syria,Q17507684,Q189352,,,Q178810
http://www.wikidata.org/entity/Q1773984,Batalla del pan dulce,Batalla entre pacistas y ateos,1950-10-06T00:00:00Z,1951-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1012419,,,,http://www.wikidata.org/entity/Q13557549,Incorporation of Tibet into the People's Republic of China,,Q1773984,Q1012419,,,Q13557549
http://www.wikidata.org/entity/Q17507684,Military intervention against ISIL,military actions against Islamic State of Iraq and the Levant,2014-06-13T00:00:00Z,,http://www.wikidata.org/entity/Q190131,,,,http://www.wikidata.org/entity/Q178810,Syrian Civil War,ongoing multi-sided armed conflict in Syria,Q17507684,Q190131,,,Q178810
http://www.wikidata.org/entity/Q15059994,Iran–Israel proxy conflict,ongoing indirect conflict between Iran and Israel,2005-08-03T00:00:00Z,,http://www.wikidata.org/entity/Q7204,,,,http://www.wikidata.org/entity/Q2301356,Iran–Israel relations,relations between the Islamic Republic of Iran and the State of Israel,Q15059994,Q7204,,,Q2301356
http://www.wikidata.org/entity/Q2946372,Northern Mali conflict,armed conflicts that started from January 2012,2012-01-16T00:00:00Z,2015-02-20T00:00:00Z,http://www.wikidata.org/entity/Q912,7000,,,http://www.wikidata.org/entity/Q17512479,Arab Winter,wide-scale violence and instability evolving in the aftermath of the Arab Spring,Q2946372,Q912,,,Q17512479
http://www.wikidata.org/entity/Q17507684,Military intervention against ISIL,military actions against Islamic State of Iraq and the Levant,2014-06-13T00:00:00Z,,http://www.wikidata.org/entity/Q193268,,,,http://www.wikidata.org/entity/Q178810,Syrian Civil War,ongoing multi-sided armed conflict in Syria,Q17507684,Q193268,,,Q178810
http://www.wikidata.org/entity/Q17507684,Military intervention against ISIL,military actions against Islamic State of Iraq and the Levant,2014-06-13T00:00:00Z,,http://www.wikidata.org/entity/Q11708,,,,http://www.wikidata.org/entity/Q178810,Syrian Civil War,ongoing multi-sided armed conflict in Syria,Q17507684,Q11708,,,Q178810
http://www.wikidata.org/entity/Q1773984,Batalla del pan dulce,Batalla entre pacistas y ateos,1950-01-01T00:00:00Z,1950-10-19T00:00:00Z,http://www.wikidata.org/entity/Q1012419,,,,http://www.wikidata.org/entity/Q13557549,Incorporation of Tibet into the People's Republic of China,,Q1773984,Q1012419,,,Q13557549
http://www.wikidata.org/entity/Q10360270,Bougainville Civil War,Armed conflict in the North Solomons,1988-12-01T00:00:00Z,1998-04-20T00:00:00Z,http://www.wikidata.org/entity/Q18826,,,,,,,Q10360270,Q18826,,,
http://www.wikidata.org/entity/Q42410622,Dniestrian Independence War,Civil War for Local Issue between 1991 to 1992,1991-01-01T00:00:00Z,1992-01-01T00:00:00Z,http://www.wikidata.org/entity/Q907112,,,,,,,Q42410622,Q907112,,,
http://www.wikidata.org/entity/Q17507684,Military intervention against ISIL,military actions against Islamic State of Iraq and the Levant,2014-06-13T00:00:00Z,,http://www.wikidata.org/entity/Q205047,,,,http://www.wikidata.org/entity/Q178810,Syrian Civil War,ongoing multi-sided armed conflict in Syria,Q17507684,Q205047,,,Q178810
http://www.wikidata.org/entity/Q10292592,War in Ingushetia,,2007-07-21T00:00:00Z,2015-05-19T00:00:00Z,http://www.wikidata.org/entity/Q5219,,,,http://www.wikidata.org/entity/Q120843,Second Chechen War,war,Q10292592,Q5219,,,Q120843
http://www.wikidata.org/entity/Q17507684,Military intervention against ISIL,military actions against Islamic State of Iraq and the Levant,2014-06-13T00:00:00Z,,http://www.wikidata.org/entity/Q796,,,,http://www.wikidata.org/entity/Q926905,Iraqi insurgency,"ongoing warfare in mainly central Iraq, which began after the 2003 invasion of Iraq",Q17507684,Q796,,,Q926905
http://www.wikidata.org/entity/Q17507684,Military intervention against ISIL,military actions against Islamic State of Iraq and the Levant,2014-06-13T00:00:00Z,,http://www.wikidata.org/entity/Q858,,,,http://www.wikidata.org/entity/Q926905,Iraqi insurgency,"ongoing warfare in mainly central Iraq, which began after the 2003 invasion of Iraq",Q17507684,Q858,,,Q926905
http://www.wikidata.org/entity/Q17507684,Military intervention against ISIL,military actions against Islamic State of Iraq and the Levant,2014-06-13T00:00:00Z,,http://www.wikidata.org/entity/Q889,,,,http://www.wikidata.org/entity/Q926905,Iraqi insurgency,"ongoing warfare in mainly central Iraq, which began after the 2003 invasion of Iraq",Q17507684,Q889,,,Q926905
http://www.wikidata.org/entity/Q17507684,Military intervention against ISIL,military actions against Islamic State of Iraq and the Levant,2014-06-13T00:00:00Z,,http://www.wikidata.org/entity/Q1016,,,,http://www.wikidata.org/entity/Q926905,Iraqi insurgency,"ongoing warfare in mainly central Iraq, which began after the 2003 invasion of Iraq",Q17507684,Q1016,,,Q926905
http://www.wikidata.org/entity/Q17507684,Military intervention against ISIL,military actions against Islamic State of Iraq and the Levant,2014-06-13T00:00:00Z,,http://www.wikidata.org/entity/Q1033,,,,http://www.wikidata.org/entity/Q926905,Iraqi insurgency,"ongoing warfare in mainly central Iraq, which began after the 2003 invasion of Iraq",Q17507684,Q1033,,,Q926905
http://www.wikidata.org/entity/Q17507684,Military intervention against ISIL,military actions against Islamic State of Iraq and the Levant,2014-06-13T00:00:00Z,,http://www.wikidata.org/entity/Q187334,,,,http://www.wikidata.org/entity/Q926905,Iraqi insurgency,"ongoing warfare in mainly central Iraq, which began after the 2003 invasion of Iraq",Q17507684,Q187334,,,Q926905
http://www.wikidata.org/entity/Q3119017,Ugandan Bush War,"guerrilla war waged between 1981 and 1986 in Uganda by the National Resistance Army (NRA) under the leadership of Yoweri Museveni against the government of Milton Obote, and later that of Tito Okello",1981-02-06T00:00:00Z,1986-01-25T00:00:00Z,http://www.wikidata.org/entity/Q1036,,,,,,,Q3119017,Q1036,,,
http://www.wikidata.org/entity/Q17507684,Military intervention against ISIL,military actions against Islamic State of Iraq and the Levant,2014-06-13T00:00:00Z,,http://www.wikidata.org/entity/Q189352,,,,http://www.wikidata.org/entity/Q926905,Iraqi insurgency,"ongoing warfare in mainly central Iraq, which began after the 2003 invasion of Iraq",Q17507684,Q189352,,,Q926905
http://www.wikidata.org/entity/Q17507684,Military intervention against ISIL,military actions against Islamic State of Iraq and the Levant,2014-06-13T00:00:00Z,,http://www.wikidata.org/entity/Q190131,,,,http://www.wikidata.org/entity/Q926905,Iraqi insurgency,"ongoing warfare in mainly central Iraq, which began after the 2003 invasion of Iraq",Q17507684,Q190131,,,Q926905
http://www.wikidata.org/entity/Q17507684,Military intervention against ISIL,military actions against Islamic State of Iraq and the Levant,2014-06-13T00:00:00Z,,http://www.wikidata.org/entity/Q193268,,,,http://www.wikidata.org/entity/Q926905,Iraqi insurgency,"ongoing warfare in mainly central Iraq, which began after the 2003 invasion of Iraq",Q17507684,Q193268,,,Q926905
http://www.wikidata.org/entity/Q18121212,American-led intervention in Syria,"military campaign against Islamist extremist militant groups in Syria by USA, Bahrain, Jordan, Qatar, Saudi Arabia, and the UAE",2014-09-22T00:00:00Z,,http://www.wikidata.org/entity/Q858,,,,http://www.wikidata.org/entity/Q17507684,Military intervention against ISIL,military actions against Islamic State of Iraq and the Levant,Q18121212,Q858,,,Q17507684
http://www.wikidata.org/entity/Q17984356,Iraqi Civil War (2014–2017),Armed conflict in the Middle East that began on 1 January 2014,2014-01-01T00:00:00Z,2017-12-09T00:00:00Z,http://www.wikidata.org/entity/Q796,,,,http://www.wikidata.org/entity/Q17512479,Arab Winter,wide-scale violence and instability evolving in the aftermath of the Arab Spring,Q17984356,Q796,,,Q17512479
http://www.wikidata.org/entity/Q17507684,Military intervention against ISIL,military actions against Islamic State of Iraq and the Levant,2014-06-13T00:00:00Z,,http://www.wikidata.org/entity/Q11708,,,,http://www.wikidata.org/entity/Q926905,Iraqi insurgency,"ongoing warfare in mainly central Iraq, which began after the 2003 invasion of Iraq",Q17507684,Q11708,,,Q926905
http://www.wikidata.org/entity/Q2634899,Q2634899,,1989-01-01T00:00:00Z,2001-01-01T00:00:00Z,,,,,,,,Q2634899,,,,
http://www.wikidata.org/entity/Q501866,1983 Invasion of Grenada,conflict in Grenada involving US and Cuban led forces,1983-10-25T00:00:00Z,1983-12-15T00:00:00Z,http://www.wikidata.org/entity/Q769,,,,http://www.wikidata.org/entity/Q131110,history of the United States,occurrences and people in the USA throughout history,Q501866,Q769,,,Q131110
http://www.wikidata.org/entity/Q8683,Cold War,state of geopolitical tension after World War II between powers in the Eastern Bloc and the Western Bloc,1947-01-01T00:00:00Z,1991-01-01T00:00:00Z,http://www.wikidata.org/entity/Q12585,,,,,,,Q8683,Q12585,,,
http://www.wikidata.org/entity/Q8683,Cold War,state of geopolitical tension after World War II between powers in the Eastern Bloc and the Western Bloc,1947-01-01T00:00:00Z,1991-01-01T00:00:00Z,http://www.wikidata.org/entity/Q15,,,,,,,Q8683,Q15,,,
http://www.wikidata.org/entity/Q8683,Cold War,state of geopolitical tension after World War II between powers in the Eastern Bloc and the Western Bloc,1947-01-01T00:00:00Z,1991-01-01T00:00:00Z,http://www.wikidata.org/entity/Q46,,,,,,,Q8683,Q46,,,
http://www.wikidata.org/entity/Q8683,Cold War,state of geopolitical tension after World War II between powers in the Eastern Bloc and the Western Bloc,1947-01-01T00:00:00Z,1991-01-01T00:00:00Z,http://www.wikidata.org/entity/Q48,,,,,,,Q8683,Q48,,,
http://www.wikidata.org/entity/Q1780216,Angolan War of Independence,conflict in Angola between 1961 and 1975,1961-02-04T00:00:00Z,1974-04-25T00:00:00Z,http://www.wikidata.org/entity/Q916,,,http://www.wikidata.org/entity/Q12055176,http://www.wikidata.org/entity/Q609836,Portuguese Colonial War,1961–1974 armed conflicts in Africa between Portugal and independence movements,Q1780216,Q916,,Q12055176,Q609836
http://www.wikidata.org/entity/Q12302518,Afghan Civil War,1996-2001 military conflict in Afghanistan,1996-09-27T00:00:00Z,2001-10-07T00:00:00Z,http://www.wikidata.org/entity/Q889,,http://www.wikidata.org/entity/Q1980081,http://www.wikidata.org/entity/Q182865,http://www.wikidata.org/entity/Q1519107,War in Afghanistan,Ongoing conflicts in Afghanistan since 1978,Q12302518,Q889,Q1980081,Q182865,Q1519107
http://www.wikidata.org/entity/Q2583734,Indonesian invasion of East Timor,military invasion,1975-12-07T00:00:00Z,1979-03-26T00:00:00Z,http://www.wikidata.org/entity/Q142965,,,,,,,Q2583734,Q142965,,,
http://www.wikidata.org/entity/Q17507684,Military intervention against ISIL,military actions against Islamic State of Iraq and the Levant,2014-06-13T00:00:00Z,,http://www.wikidata.org/entity/Q205047,,,,http://www.wikidata.org/entity/Q926905,Iraqi insurgency,"ongoing warfare in mainly central Iraq, which began after the 2003 invasion of Iraq",Q17507684,Q205047,,,Q926905
http://www.wikidata.org/entity/Q3434218,Costa Rican Civil War,"conflict in Costa Rica (12 March – 24 April 1948), precipitated by the vote of the Legislature to annul the results of the presidential elections held in February, causing a rebel army under commander José Figueres to overthrow the government",1948-03-12T00:00:00Z,1948-04-24T00:00:00Z,http://www.wikidata.org/entity/Q800,,,,,,,Q3434218,Q800,,,
http://www.wikidata.org/entity/Q48941560,Chechen Civil War,,1993-06-04T00:00:00Z,1994-12-11T00:00:00Z,http://www.wikidata.org/entity/Q5187,,,,,,,Q48941560,Q5187,,,
http://www.wikidata.org/entity/Q21647838,German intervention against ISIL,,2015-12-01T00:00:00Z,,http://www.wikidata.org/entity/Q796,,,,http://www.wikidata.org/entity/Q18357664,Operation Inherent Resolve,military intervention against the Islamic State of Iraq and the Levant,Q21647838,Q796,,,Q18357664
http://www.wikidata.org/entity/Q21647838,German intervention against ISIL,,2015-12-01T00:00:00Z,,http://www.wikidata.org/entity/Q858,,,,http://www.wikidata.org/entity/Q18357664,Operation Inherent Resolve,military intervention against the Islamic State of Iraq and the Levant,Q21647838,Q858,,,Q18357664
http://www.wikidata.org/entity/Q17507684,Military intervention against ISIL,military actions against Islamic State of Iraq and the Levant,2014-06-13T00:00:00Z,,http://www.wikidata.org/entity/Q235563,,,,http://www.wikidata.org/entity/Q178810,Syrian Civil War,ongoing multi-sided armed conflict in Syria,Q17507684,Q235563,,,Q178810
http://www.wikidata.org/entity/Q19686631,Yemeni Civil War (2015–present),conflict in Yemen,2015-03-19T00:00:00Z,,http://www.wikidata.org/entity/Q805,,,,http://www.wikidata.org/entity/Q19362030,aftermath of the 2014–15 Yemeni coup d'état,,Q19686631,Q805,,,Q19362030
http://www.wikidata.org/entity/Q42410520,First Rwanda War,Civil War for Capital between 1963 to 1964,1963-01-01T00:00:00Z,1964-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1037,,,,,,,Q42410520,Q1037,,,
http://www.wikidata.org/entity/Q1773984,Batalla del pan dulce,Batalla entre pacistas y ateos,1950-10-06T00:00:00Z,1950-10-19T00:00:00Z,http://www.wikidata.org/entity/Q1012419,,,,http://www.wikidata.org/entity/Q13557549,Incorporation of Tibet into the People's Republic of China,,Q1773984,Q1012419,,,Q13557549
http://www.wikidata.org/entity/Q2354629,Malayan Emergency,guerrilla war from 1948 to 1960,1948-06-16T00:00:00Z,1960-07-12T00:00:00Z,http://www.wikidata.org/entity/Q18758,,,http://www.wikidata.org/entity/Q3446062,http://www.wikidata.org/entity/Q8683,Cold War,state of geopolitical tension after World War II between powers in the Eastern Bloc and the Western Bloc,Q2354629,Q18758,,Q3446062,Q8683
http://www.wikidata.org/entity/Q42306428,First Burundi War,Civil War for capital in 1972,1972-01-01T00:00:00Z,1972-01-01T00:00:00Z,http://www.wikidata.org/entity/Q967,,,,,,,Q42306428,Q967,,,
http://www.wikidata.org/entity/Q42306431,Second Guatemala War,Civil War for Capital between 1970 and 1971,1970-01-01T00:00:00Z,1971-01-01T00:00:00Z,http://www.wikidata.org/entity/Q774,,,,http://www.wikidata.org/entity/Q1282732,Guatemalan Civil War,1960-1996 civil war in Guatemala,Q42306431,Q774,,,Q1282732
http://www.wikidata.org/entity/Q42410655,Second Liberia War,Civil War for Capital between 1992 to 1995,1992-01-01T00:00:00Z,1995-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1014,,,,,,,Q42410655,Q1014,,,
http://www.wikidata.org/entity/Q2002270,Mozambican War of Independence,,1964-09-25T00:00:00Z,1974-09-08T00:00:00Z,http://www.wikidata.org/entity/Q889394,,,,http://www.wikidata.org/entity/Q609836,Portuguese Colonial War,1961–1974 armed conflicts in Africa between Portugal and independence movements,Q2002270,Q889394,,,Q609836
